record_type,customer_no,sub_account_no,portfolio_id,portfolio_name,biz_date,confirm_date,fund_code,fund_name,C_BUSINTYPE,busin_type_desc,apply_amount,apply_vol,confirm_nav,confirm_vol,confirm_amount,fee,order_status,net_value,total_asset,market_value,cash,cash_weight,noncash_ratio,cum_return_pct,max_drawdown_pct
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-22,,,,,,,,,,,,,1.013762,101376.2,62070.66,39305.54,0.38772,0.61228,1.3762,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-25,,,,,,,,,,,,,1.01953,101952.97,64462.43,37490.54,0.367724,0.632276,1.953,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-26,,,,,,,,,,,,,1.01957,101957.03,64466.49,37490.54,0.367709,0.632291,1.957,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-27,,,,,,,,,,,,,1.014309,101430.91,63940.37,37490.54,0.369617,0.630383,1.4309,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-28,,,,,,,,,,,,,1.014389,101438.89,63948.35,37490.54,0.369587,0.630413,1.4389,-2.0696
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-29,2026-06-01,003957,安信量化精选沪深300增强A,22,申购,5222.1,,2.1695,2407.052316,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-29,2026-06-01,006729,万家中证500指数增强A,22,申购,5377.28,,2.808697,1914.510536,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-29,2026-06-01,001617,天弘中证电子ETF联接A,22,申购,10098.94,,2.581,3912.80124,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-29,2026-06-01,007169,易方达中债1-3年国开债A,24,赎回,,3615.4353,1.229113,3615.4353,4443.78,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-29,2026-06-01,002611,博时黄金ETF联接C,24,赎回,,1296.523,3.0831,1296.523,3977.32,19.99,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-05-29,,,,,,,,,,,,,1.009925,100992.47,63501.93,37490.54,0.371221,0.628779,0.9925,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-01,,,,,,,,,,,,,1.005923,100592.33,75379.01,25213.32,0.250649,0.749351,0.5923,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-02,,,,,,,,,,,,,1.014019,101401.88,76188.56,25213.32,0.248647,0.751353,1.4019,-2.0696
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-03,2026-06-04,006729,万家中证500指数增强A,24,赎回,,1963.0952,2.851091,1963.0952,5596.96,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-03,2026-06-04,001617,天弘中证电子ETF联接A,24,赎回,,1849.1808,2.7535,1849.1808,5015.34,76.38,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-03,2026-06-04,002611,博时黄金ETF联接C,22,申购,10600.0,,3.0625,3461.22449,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-03,,,,,,,,,,,,,1.018258,101825.79,76612.47,25213.32,0.247612,0.752388,1.8258,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-04,,,,,,,,,,,,,1.018094,101809.37,76583.75,25225.62,0.247773,0.752227,1.8094,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-05,,,,,,,,,,,,,1.009839,100983.91,75758.29,25225.62,0.249798,0.750202,0.9839,-2.0696
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-08,,,,,,,,,,,,,0.989937,98993.69,73768.07,25225.62,0.25482,0.74518,-1.0063,-3.5959
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-09,2026-06-10,002611,博时黄金ETF联接C,24,赎回,,1715.4784,2.8793,1715.4784,4914.68,24.7,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-09,2026-06-10,007169,易方达中债1-3年国开债A,22,申购,4953.0,,1.228506,4031.726341,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-09,,,,,,,,,,,,,1.003327,100332.67,75107.05,25225.62,0.25142,0.74858,0.3327,-3.5959
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-10,2026-06-11,002611,博时黄金ETF联接C,24,赎回,,3377.448787,2.8176,3377.448787,9516.3,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-10,2026-06-11,003957,安信量化精选沪深300增强A,24,赎回,,6115.0572,2.1142,6115.0572,12928.45,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-10,2026-06-11,006729,万家中证500指数增强A,24,赎回,,3977.5392,2.761351,3977.5392,10983.38,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-10,2026-06-11,001617,天弘中证电子ETF联接A,24,赎回,,2063.620198,2.5871,2063.620198,5312.1,26.69,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-10,2026-06-11,007169,易方达中债1-3年国开债A,22,申购,29566.0,,1.228142,24073.763457,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-10,,,,,,,,,,,,,0.99145,99145.02,73957.72,25187.3,0.254045,0.745955,-0.855,-3.5959
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-11,,,,,,,,,,,,,0.987254,98725.4,64363.87,34361.53,0.348052,0.651948,-1.2746,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-12,2026-06-15,003957,安信量化精选沪深300增强A,22,申购,3067.08,,2.2125,1386.250847,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-12,2026-06-15,006729,万家中证500指数增强A,22,申购,1652.2,,2.889772,571.740608,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-12,2026-06-15,001617,天弘中证电子ETF联接A,22,申购,4950.75,,2.7259,1816.189149,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-12,,,,,,,,,,,,,0.990153,99015.31,64653.78,34361.53,0.347032,0.652968,-0.9847,-3.8572
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-15,,,,,,,,,,,,,0.996528,99652.76,74961.26,24691.5,0.247775,0.752225,-0.3472,-3.8572
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-16,,,,,,,,,,,,,0.999119,99911.94,75220.44,24691.5,0.247133,0.752867,-0.0881,-3.8572
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-17,,,,,,,,,,,,,1.004106,100410.57,75719.07,24691.5,0.245905,0.754095,0.4106,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-18,2026-06-22,003957,安信量化精选沪深300增强A,24,赎回,,3366.2478,2.285,3366.2478,7691.88,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-18,2026-06-22,007169,易方达中债1-3年国开债A,24,赎回,,11762.0323,1.229599,11762.0323,14462.58,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-18,2026-06-22,001617,天弘中证电子ETF联接A,22,申购,2400.0,,3.0319,791.582836,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-18,2026-06-22,002610,博时黄金ETF联接A,22,申购,10065.95,,2.98,3377.83557,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-18,,,,,,,,,,,,,1.006595,100659.5,75968.0,24691.5,0.245297,0.754703,0.6595,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-22,2026-06-23,006729,万家中证500指数增强A,22,申购,2000.0,,2.998078,667.094052,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-22,2026-06-23,007169,易方达中债1-3年国开债A,24,赎回,,4066.3664,1.229478,4066.3664,4999.51,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-22,2026-06-23,001617,天弘中证电子ETF联接A,22,申购,3000.0,,2.9456,1018.468224,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-22,,,,,,,,,,,,,1.01365,101365.05,66985.04,34380.01,0.33917,0.66083,1.365,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-23,2026-06-24,003957,安信量化精选沪深300增强A,22,申购,2000.0,,2.2428,891.742465,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-23,2026-06-24,006729,万家中证500指数增强A,22,申购,2000.0,,3.060122,653.568714,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-23,,,,,,,,,,,,,1.005522,100552.19,66172.67,34379.52,0.341907,0.658093,0.5522,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-24,2026-06-25,001617,天弘中证电子ETF联接A,24,赎回,,650.5546,3.2133,650.5546,2079.97,10.45,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-24,,,,,,,,,,,,,1.012693,101269.26,70889.74,30379.52,0.299988,0.700012,1.2693,-3.8572
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-25,,,,,,,,,,,,,1.017746,101774.62,69315.12,32459.5,0.318935,0.681065,1.7746,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-26,2026-06-29,006729,万家中证500指数增强A,22,申购,10000.0,,3.019894,3311.374505,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-26,,,,,,,,,,,,,1.009306,100930.59,68471.09,32459.5,0.321602,0.678398,0.9306,-3.8572
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-29,2026-06-30,003957,安信量化精选沪深300增强A,24,赎回,,335.7133,2.2197,335.7133,745.18,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-29,2026-06-30,006729,万家中证500指数增强A,24,赎回,,624.8233,3.111955,624.8233,1944.42,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-29,2026-06-30,001617,天弘中证电子ETF联接A,24,赎回,,227.7083,3.3428,227.7083,757.38,3.81,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-29,2026-06-30,007169,易方达中债1-3年国开债A,22,申购,5176.6,,1.230692,4206.251442,,0.0,confirmed,,,,,,,,
order,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-29,2026-06-30,002610,博时黄金ETF联接A,22,申购,372.32,,2.8626,130.063579,,0.0,confirmed,,,,,,,,
nav,74d61a1b1e0b4f769be393c5002d7ae9,SIMACCT0001,SIMACCT0001_live,bot1,2026-06-29,,,,,,,,,,,,,1.013494,101349.38,78889.88,22459.5,0.221605,0.778395,1.3494,-3.8572
position,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-24,,001512,易方达中债3-5年期国债指数,,,30000.0,,1.3877,21618.505441,,,,,,30000.0,,,,,
position,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-24,,002611,博时黄金ETF联接C,,,10000.0,,3.2494,3077.491229,,,,,,10000.0,,,,,
position,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-24,,003957,安信量化精选沪深300增强A,,,25000.0,,2.1438,11661.535591,,,,,,25000.0,,,,,
position,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-24,,006729,万家中证500指数增强A,,,20000.0,,2.735358,7311.657194,,,,,,20000.0,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-24,,,,,,,,,,,,,1.0,100000.0,85000.0,15000.0,0.15,0.85,0.0,0.0
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-27,,,,,,,,,,,,,1.002753,100275.28,85275.28,15000.0,0.149588,0.850412,0.2753,0.0
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-28,,,,,,,,,,,,,0.998401,99840.14,84840.14,15000.0,0.15024,0.84976,-0.1599,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-29,,,,,,,,,,,,,1.003559,100355.95,85355.95,15000.0,0.149468,0.850532,0.3559,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-04-30,,,,,,,,,,,,,1.003688,100368.81,85368.81,15000.0,0.149449,0.850551,0.3688,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-06,,,,,,,,,,,,,1.013146,101314.58,86314.58,15000.0,0.148054,0.851946,1.3146,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-07,,,,,,,,,,,,,1.018278,101827.84,86827.84,15000.0,0.147307,0.852693,1.8278,-0.434
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-08,2026-05-08,006729,万家中证500指数增强A,24,赎回,,4143.702211,2.895961,4143.702211,12000.0,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-08,2026-05-08,003957,安信量化精选沪深300增强A,24,赎回,,5931.468723,2.1917,5931.468723,13000.0,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-08,2026-05-08,002611,博时黄金ETF联接C,22,申购,25000.0,,3.2448,7704.635109,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-08,,,,,,,,,,,,,1.017187,101718.71,86718.71,15000.0,0.147466,0.852534,1.7187,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-11,,,,,,,,,,,,,1.018379,101837.93,86837.93,15000.0,0.147293,0.852707,1.8379,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-12,,,,,,,,,,,,,1.018986,101898.56,86898.56,15000.0,0.147205,0.852795,1.8986,-0.434
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-13,2026-05-14,002611,博时黄金ETF联接C,24,赎回,,4479.8715,3.2324,4479.8715,14408.33,72.4,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-13,2026-05-14,001512,易方达中债3-5年期国债指数,24,赎回,,3240.6741,1.3887,3240.6741,4477.82,22.5,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-13,2026-05-14,003957,安信量化精选沪深300增强A,22,申购,2500.0,,2.2068,1132.862063,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-13,2026-05-14,006729,万家中证500指数增强A,22,申购,5900.0,,2.904006,2031.676243,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-13,,,,,,,,,,,,,1.021806,102180.59,87180.59,15000.0,0.146799,0.853201,2.1806,-0.434
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-14,,,,,,,,,,,,,1.016237,101623.72,76137.57,25486.15,0.250789,0.749211,1.6237,-0.545
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-15,,,,,,,,,,,,,1.007573,100757.25,75271.09,25486.16,0.252946,0.747054,0.7573,-1.393
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-18,2026-05-19,003957,安信量化精选沪深300增强A,22,申购,1500.0,,2.1763,689.243211,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-18,2026-05-19,006729,万家中证500指数增强A,22,申购,2500.0,,2.886677,866.047708,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-18,,,,,,,,,,,,,1.006396,100639.6,75153.44,25486.16,0.253242,0.746758,0.6396,-1.5081
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-19,,,,,,,,,,,,,1.007535,100753.49,79267.33,21486.16,0.213255,0.786745,0.7535,-1.5081
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-20,2026-05-21,002611,博时黄金ETF联接C,24,赎回,,2099.1442,3.1173,2099.1442,6510.94,32.72,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-20,,,,,,,,,,,,,1.006302,100630.17,79144.01,21486.16,0.213516,0.786484,0.6302,-1.5173
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-21,,,,,,,,,,,,,0.999611,99961.08,71963.98,27997.1,0.28008,0.71992,-0.0389,-2.1722
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-22,2026-05-25,003957,安信量化精选沪深300增强A,24,赎回,,1380.4528,2.1993,1380.4528,3036.03,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-22,2026-05-25,006729,万家中证500指数增强A,24,赎回,,275.9667,2.941759,275.9667,811.83,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-22,,,,,,,,,,,,,1.006491,100649.11,72652.01,27997.1,0.278165,0.721835,0.6491,-2.1721
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-25,2026-05-26,002611,博时黄金ETF联接C,22,申购,3000.0,,3.1182,962.093515,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-25,2026-05-26,003957,安信量化精选沪深300增强A,22,申购,2000.0,,2.2095,905.182168,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-25,2026-05-26,006729,万家中证500指数增强A,22,申购,2000.0,,2.934642,681.514134,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-25,,,,,,,,,,,,,1.011759,101175.87,69330.91,31844.96,0.314749,0.685251,1.1759,-2.1721
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-26,,,,,,,,,,,,,1.011413,101141.31,76296.35,24844.96,0.245646,0.754354,1.1413,-2.1721
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-27,,,,,,,,,,,,,1.006211,100621.1,75776.14,24844.96,0.246916,0.753084,0.6211,-2.1721
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-28,2026-05-29,003957,安信量化精选沪深300增强A,22,申购,4500.0,,2.1806,2063.652206,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-28,2026-05-29,006729,万家中证500指数增强A,22,申购,1300.0,,2.843664,457.156682,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-28,2026-05-29,001512,易方达中债3-5年期国债指数,24,赎回,,3877.0821,1.3931,3877.0821,5401.16,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-28,2026-05-29,002611,博时黄金ETF联接C,24,赎回,,1818.6027,3.0946,1818.6027,5627.85,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-28,,,,,,,,,,,,,1.004786,100478.56,75633.6,24844.96,0.247266,0.752734,0.4786,-2.1721
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-05-29,,,,,,,,,,,,,1.002652,100265.24,70191.27,30073.97,0.299944,0.700056,0.2652,-2.1721
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-01,2026-06-02,001512,易方达中债3-5年期国债指数,24,赎回,,3731.6111,1.3934,3731.6111,5199.63,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-01,2026-06-02,002611,博时黄金ETF联接C,24,赎回,,1719.049,3.1011,1719.049,5330.94,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-01,,,,,,,,,,,,,0.998888,99888.82,69814.85,30073.97,0.301074,0.698926,-0.1112,-2.2429
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-02,,,,,,,,,,,,,1.003581,100358.06,59753.52,40604.54,0.404597,0.595403,0.3581,-2.2429
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-03,2026-06-04,002611,博时黄金ETF联接C,24,赎回,,1627.55237,3.0625,1627.55237,4984.38,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-03,,,,,,,,,,,,,1.004957,100495.71,59891.17,40604.54,0.404043,0.595957,0.4957,-2.2429
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-04,,,,,,,,,,,,,1.003952,100395.17,54806.25,45588.92,0.454095,0.545905,0.3952,-2.2429
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-05,2026-06-08,002611,博时黄金 ETF 联接 C,22,申购,5000.0,,2.9594,1689.531662,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-05,,,,,,,,,,,,,0.998803,99880.32,54291.4,45588.92,0.456435,0.543565,-0.1197,-2.2512
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-08,2026-06-09,003957,安信量化精选沪深300增强A,24,赎回,,3228.4617,2.1486,3228.4617,6936.67,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-08,2026-06-09,006729,万家中证500指数增强A,24,赎回,,2447.1204,2.80947,2447.1204,6875.11,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-08,2026-06-09,001512,易方达中债3-5年期国债指数,22,申购,4753.75,,1.3921,3414.804971,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-08,2026-06-09,002611,博时黄金 ETF 联接 C,22,申购,4875.96,,2.9706,1641.405777,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-08,,,,,,,,,,,,,0.987597,98759.66,58170.74,40588.92,0.410987,0.589013,-1.2403,-3.3479
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-09,,,,,,,,,,,,,0.99704,99704.04,54933.05,44770.99,0.449039,0.550961,-0.296,-3.3479
